order_id,customer_id,order_date,total_amount
885,396,2025-10-24,451.1
886,831,2024-10-17,2070.07
887,1056,2025-05-03,829.9
888,821,2025-07-14,1678.1
889,379,2024-07-07,2454.49
890,978,2024-12-28,819.15
891,509,2025-06-16,31.97
892,786,2024-10-21,600.27
893,547,2024-07-02,2385.78
894,619,2025-04-26,1462.41
895,1174,2025-01-06,43.42
896,737,2024-09-02,1736.53
897,128,2025-10-02,1674.45
898,954,2024-12-15,777.41
899,831,2024-07-30,1719.89
900,637,2025-02-21,1730.37
901,605,2025-05-24,928.35
902,453,2024-12-24,559.53
903,274,2025-01-13,1203.28
904,932,2024-06-24,1873.12
905,766,2025-04-23,1048.38
906,1125,2024-06-22,2283.3
907,1101,2024-09-13,2007.96
908,448,2024-11-17,1908.22
909,168,2025-05-22,1320.88
910,1082,2025-01-03,1763.86
911,160,2025-10-24,2294.35
912,230,2025-03-26,168.47
913,1122,2024-09-08,2258.68
914,415,2025-02-23,1438.16
915,307,2025-09-17,423.87
916,1066,2025-12-19,1112.97
917,421,2024-05-25,1796.54
918,1002,2026-01-21,240.99
919,1046,2024-07-28,1122.02
920,114,2024-12-16,1141.78
921,1052,2025-07-24,1047.33
922,1155,2025-07-11,158.48
923,947,2025-10-23,1686.83
924,632,2025-02-05,1812.35
925,811,2025-01-03,647.33
926,7,2026-02-18,1868.32
927,1185,2025-03-08,196.48
928,868,2024-06-15,871.15
929,131,2024-12-06,1359.79
930,124,2025-05-19,2337.44
931,142,2025-06-21,2465.55
932,967,2024-11-18,93.86
933,838,2025-03-26,462.25
934,278,2025-08-23,1918.08
935,861,2024-05-01,945.54
936,784,2025-05-08,1129.61
937,774,2025-09-12,948.48
938,1105,2026-01-28,345.48
939,713,2024-09-21,309.8
940,1101,2024-07-03,991.75
941,261,2025-09-30,1823.73
942,457,2024-06-13,2089.53
943,47,2025-11-12,2446.55
944,949,2024-12-24,1688.65
945,1116,2025-08-22,1068.96
946,777,2026-02-20,2061.05
947,507,2024-11-16,1159.65
948,318,2025-06-11,699.99
949,232,2025-12-02,95.06
950,859,2026-03-29,1543.08
951,33,2025-04-28,613.06
952,138,2025-01-18,265.73
953,69,2024-08-17,1124.41
954,100,2025-10-19,623.16
955,91,2024-07-17,1014.63
956,480,2024-11-30,1356.3
957,116,2026-03-25,363.24
958,593,2024-08-10,596.89
959,1180,2026-01-27,807.48
960,657,2026-02-28,603.71
961,294,2024-07-27,2464.45
962,1068,2024-04-09,564.29
963,616,2025-11-16,698.76
964,1141,2025-09-17,2372.07
965,359,2024-10-13,1570.59
966,875,2024-09-24,1396.29
967,97,2025-04-06,2431.14
968,781,2025-01-21,1967.72
969,653,2024-12-18,1745.33
970,837,2024-11-30,385.81
971,771,2025-09-01,471.94
972,1102,2024-09-20,1191.69
973,462,2025-06-29,762.33
974,296,2024-09-21,2017.35
975,119,2025-11-21,1412.53
976,854,2024-05-25,1399.86
977,275,2025-07-03,980.22
978,523,2025-03-06,520.29
979,162,2025-02-22,2306.73
980,760,2025-02-20,244.77
981,391,2024-09-15,143.07
982,773,2024-10-12,1689.07
983,81,2025-12-20,2185.95
984,386,2025-02-12,2014.56
985,1145,2025-08-30,554.29
986,428,2026-01-05,2175.64
987,682,2024-05-16,768.42
988,32,2025-06-02,541.34
989,390,2024-10-23,2405.76
990,241,2024-06-14,1870.99
991,981,2024-07-17,2287.39
992,419,2025-12-15,1000.63
993,491,2026-03-21,1386.92
994,580,2024-06-20,960.94
995,1093,2024-06-02,1627.07
996,632,2025-05-18,664.98
997,1051,2025-04-11,2208.79
998,955,2025-12-19,260.04
999,962,2025-07-21,1907.65
1000,656,2024-08-26,2287.11
1001,760,2025-09-15,792.61
1002,94,2024-05-17,1412.87
1003,454,2024-12-24,1857.01
1004,34,2025-02-26,663.02
1005,1197,2024-04-11,1454.17
1006,856,2024-10-29,748.55
1007,402,2026-04-02,834.72
1008,778,2024-09-11,1430.93
1009,504,2024-09-15,1255.76
1010,692,2024-12-01,654.46
1011,1001,2025-10-02,2416.77
1012,1005,2024-10-18,1160.16
1013,722,2024-11-08,435.63
1014,1120,2025-04-20,1228.47
1015,1111,2026-02-28,2475.95
1016,121,2025-09-25,1317.0
1017,153,2024-11-28,2363.79
1018,100,2024-11-16,1914.38
1019,845,2024-09-14,356.67
1020,474,2025-11-21,183.9
1021,310,2025-10-28,37.72
1022,1036,2025-06-10,1148.18
1023,124,2026-02-13,1550.32
1024,990,2025-03-31,1653.32
1025,33,2024-07-02,31.43
1026,1130,2025-12-09,1037.18
1027,35,2024-10-02,1330.6
1028,563,2024-06-18,1346.31
1029,588,2025-01-03,57.6
1030,882,2024-06-07,2018.33
1031,368,2025-05-15,280.94
1032,198,2024-07-10,1318.1
1033,494,2024-11-04,491.95
1034,1079,2025-01-25,642.26
1035,726,2025-11-09,679.3
1036,813,2025-07-20,211.36
1037,832,2025-03-22,1155.61
1038,499,2024-10-24,2475.73
1039,463,2025-10-04,760.44
1040,166,2024-05-05,1639.53
1041,65,2025-03-23,247.35
1042,777,2026-01-14,952.27
1043,975,2025-05-21,154.45
1044,20,2025-12-09,1761.57
1045,170,2026-03-28,1257.15
1046,889,2025-10-05,1617.59
1047,679,2025-10-24,1421.15
1048,196,2025-03-21,2238.56
1049,88,2025-10-30,585.97
1050,1161,2025-12-07,1196.62
1051,96,2026-02-22,2311.54
1052,575,2025-05-19,2249.79
1053,1155,2025-07-28,1650.4
1054,368,2026-03-29,2322.98
1055,645,2025-12-30,53.91
1056,425,2024-12-14,1473.78
1057,816,2025-03-24,2323.25
1058,613,2024-10-19,418.69
1059,493,2025-10-11,1423.24
1060,797,2024-07-09,1697.43
1061,1108,2025-05-28,839.35
1062,287,2025-04-29,1979.39
1063,161,2024-05-27,1259.47
1064,709,2025-03-20,148.44
1065,896,2024-11-13,591.88
1066,156,2025-01-26,861.37
1067,813,2024-05-26,2422.77
1068,669,2024-12-31,88.62
1069,560,2024-12-07,1962.12
1070,923,2025-12-06,1234.15
1071,729,2025-02-18,1389.3
1072,769,2025-08-23,1088.14
1073,1200,2026-02-22,1656.77
1074,176,2024-09-30,1933.84
1075,605,2024-12-04,1998.17
1076,151,2024-08-23,218.86
1077,316,2024-07-13,959.3
1078,316,2025-08-04,1853.04
1079,649,2024-10-09,911.34
1080,188,2024-07-30,27.91
1081,632,2025-01-26,1120.17
1082,553,2025-11-29,269.05
1083,179,2024-06-25,480.67
1084,920,2024-12-18,1399.11
1085,1050,2024-07-25,1028.99
1086,54,2026-01-18,237.7
1087,1136,2025-12-06,246.26
1088,665,2025-03-04,2161.34
1089,26,2024-06-23,740.24
1090,795,2024-12-05,1951.24
1091,1146,2025-08-24,2264.44
1092,498,2025-01-26,1436.32
1093,348,2025-02-14,1718.01
1094,348,2025-09-14,360.02
1095,617,2025-05-26,681.99
1096,299,2025-12-23,172.22
1097,891,2024-08-05,700.77
1098,614,2025-08-24,1218.31
1099,158,2025-11-13,912.4
1100,506,2024-10-15,1806.44
1101,1016,2024-10-19,1490.61
1102,401,2025-03-17,1152.79
1103,278,2025-08-19,772.08
1104,811,2025-06-19,840.56
1105,779,2025-10-26,2013.13
1106,675,2025-01-03,1108.95
1107,882,2025-06-03,2041.46
1108,279,2025-06-07,761.58
1109,412,2025-08-27,1205.34
1110,364,2024-07-26,2411.97
1111,654,2024-07-22,739.25
1112,1006,2025-04-21,2419.89
1113,497,2026-01-16,824.83
1114,575,2025-11-28,2043.99
1115,805,2025-10-04,922.06
1116,1155,2026-03-24,511.5
1117,1118,2025-09-18,462.12
1118,1127,2025-12-01,81.89
1119,946,2024-05-26,2358.29
1120,430,2025-09-11,1104.56
1121,597,2024-04-21,2080.74
1122,142,2025-10-26,2050.13
1123,838,2025-12-15,1687.35
1124,286,2025-02-11,1588.84
1125,496,2025-04-22,642.91
1126,316,2025-06-16,1792.36
1127,773,2024-12-17,198.8
1128,982,2025-02-02,1461.88
1129,1095,2024-12-11,1273.93
1130,857,2024-09-14,1365.96
1131,737,2025-11-06,1758.56
1132,1100,2026-02-03,1490.64
1133,175,2025-02-04,286.78
1134,509,2025-04-17,1649.14
1135,728,2025-07-11,428.35
1136,91,2025-09-14,1414.6
1137,819,2025-06-01,2417.53
1138,680,2024-08-31,2414.81
1139,882,2026-03-24,278.27
1140,202,2025-11-06,657.96
1141,1046,2024-06-08,1870.93
1142,1143,2025-03-27,1457.59
1143,1179,2024-12-10,564.26
1144,767,2025-03-17,986.97
1145,1025,2024-08-05,389.6
1146,51,2024-08-16,1214.69
1147,606,2025-01-30,1048.7
1148,176,2024-05-11,303.43
1149,291,2024-08-09,880.6
1150,703,2025-09-09,1146.5
1151,424,2025-06-12,1309.97
1152,714,2025-08-27,1198.26
1153,898,2025-04-15,1809.15
1154,927,2024-05-16,807.49
1155,615,2024-06-02,126.04
1156,236,2024-10-11,71.12
1157,703,2024-05-04,1625.21
1158,337,2026-03-22,2325.86
1159,500,2025-04-11,1297.24
1160,1131,2026-03-08,412.94
1161,1147,2024-12-22,1074.53
1162,947,2025-03-16,591.16
1163,830,2024-06-23,1579.95
1164,382,2025-12-17,1606.59
1165,886,2025-06-26,998.02
1166,405,2024-11-15,1132.19
1167,880,2025-04-23,981.26
1168,440,2025-07-17,526.37
1169,129,2025-01-08,1449.71
1170,1100,2024-11-17,479.6
1171,668,2025-10-07,504.73
1172,234,2024-10-17,666.95
1173,1003,2026-01-02,1326.37
1174,642,2024-10-18,1498.47
1175,804,2025-03-21,1473.71
1176,713,2025-03-24,889.68
1177,938,2024-12-02,1549.15
1178,610,2024-09-03,2297.93
1179,174,2025-02-28,1685.19
1180,642,2024-09-28,307.89
1181,626,2024-07-13,305.62
1182,765,2026-02-07,1738.19
1183,1047,2024-05-20,980.33
1184,283,2025-01-07,1443.39
1185,867,2024-04-20,476.6
1186,1101,2025-01-06,1738.18
1187,355,2024-06-07,1393.96
1188,1003,2025-06-27,732.75
1189,384,2025-09-30,796.73
1190,924,2024-07-05,1554.23
1191,736,2024-08-11,2380.33
1192,993,2024-07-17,354.29
1193,787,2024-08-29,2410.12
1194,1036,2024-06-20,1637.88
1195,838,2025-07-20,1716.47
1196,852,2024-05-10,1779.7
1197,910,2024-08-06,1229.42
1198,170,2024-08-11,1420.01
1199,452,2024-07-18,740.84
1200,563,2025-06-27,573.74
1201,592,2025-04-05,433.0
1202,937,2024-12-19,1420.64
1203,1015,2025-03-26,1381.07
1204,232,2025-01-20,1438.19
1205,549,2025-01-12,1941.16
1206,752,2024-12-17,1361.98
1207,86,2025-09-30,1903.61
1208,904,2025-10-28,1372.69
1209,871,2024-08-23,269.5
1210,507,2026-02-12,754.81
1211,67,2025-04-25,1132.58
1212,714,2024-11-22,2157.57
1213,179,2025-03-22,1106.09
1214,241,2024-06-06,1942.44
1215,486,2024-10-04,536.55
1216,719,2024-09-11,2154.71
1217,877,2025-09-18,427.46
1218,286,2026-01-08,1965.35
1219,424,2025-08-25,2016.52
1220,1168,2025-01-08,886.78
1221,576,2024-07-27,1498.19
1222,345,2024-06-15,819.28
1223,600,2025-11-08,733.99
1224,548,2026-02-23,2381.71
1225,1054,2026-03-30,2463.94
1226,196,2025-04-30,351.94
1227,843,2025-02-26,2298.14
1228,568,2025-05-24,2169.61
1229,260,2024-05-24,1758.04
1230,272,2025-12-07,635.45
1231,660,2025-12-25,2073.78
1232,805,2025-07-31,1231.3
1233,1183,2025-03-25,1586.52
1234,849,2025-04-05,947.3
1235,155,2025-02-13,1589.56
1236,191,2024-12-19,1016.08
1237,570,2024-08-18,1741.34
1238,756,2025-10-08,1144.92
1239,1000,2025-08-19,828.31
1240,6,2024-12-01,2174.24
1241,191,2025-06-03,1831.37
1242,939,2024-08-18,1592.58
1243,734,2024-07-07,2127.51
1244,1095,2025-11-18,1003.32
1245,880,2025-04-02,2064.75
1246,1014,2024-06-10,682.31
1247,581,2024-04-29,854.32
1248,1184,2025-08-06,339.53
1249,994,2026-01-14,1973.93
1250,100,2024-10-21,129.17
1251,942,2024-06-16,55.46
1252,324,2025-01-27,1111.6
1253,2,2024-11-09,2479.72
1254,877,2025-08-01,517.76
1255,271,2025-11-26,2207.14
1256,619,2024-08-21,410.06
1257,562,2024-11-05,246.95
1258,739,2024-08-13,637.22
1259,762,2025-03-29,1666.3
1260,339,2026-01-11,143.69
1261,626,2025-06-08,1819.08
1262,480,2024-05-12,1081.64
1263,187,2025-02-17,1763.69
1264,3,2024-04-06,545.35
1265,160,2026-02-25,344.76
1266,464,2025-04-03,1305.82
1267,912,2026-01-14,38.08
1268,704,2025-07-06,2045.52
1269,865,2025-10-29,1739.67
1270,979,2026-03-10,191.01
1271,785,2024-08-07,236.99
1272,210,2024-08-11,271.46
1273,753,2024-07-12,2204.26
1274,281,2024-05-02,966.06
1275,273,2024-09-07,1609.32
1276,293,2024-10-16,185.0
1277,1154,2026-02-25,36.06
1278,337,2025-03-01,1108.65
1279,437,2025-11-10,1575.78
1280,311,2024-08-12,2300.94
1281,907,2024-10-25,2152.01
1282,178,2024-10-26,2243.03
1283,287,2026-02-26,1884.83
1284,787,2024-08-02,888.57
1285,880,2026-01-23,796.54
1286,287,2025-07-02,630.75
1287,173,2024-09-14,631.7
1288,584,2025-07-04,1950.74
1289,55,2024-11-16,2122.01
1290,618,2025-01-02,525.53
1291,1044,2025-11-16,483.79
1292,803,2025-12-27,749.42
1293,112,2025-03-29,1962.75
1294,491,2025-03-01,1244.8
1295,231,2025-11-16,614.09
1296,146,2024-07-03,1327.79
1297,25,2024-05-18,2467.4
1298,649,2025-09-29,342.98
1299,1165,2025-06-06,1060.85
1300,1119,2025-12-03,1712.11
1301,965,2024-04-24,2386.82
1302,150,2024-07-23,56.47
1303,139,2026-01-29,49.28
1304,442,2024-07-27,113.97
1305,124,2025-12-21,2372.47
1306,816,2025-03-23,1273.93
1307,1027,2025-06-21,1921.27
1308,868,2025-05-25,1759.0
1309,169,2024-09-17,1606.74
1310,1102,2024-07-21,1545.88
1311,569,2024-05-02,222.74
1312,162,2026-02-28,1285.59
1313,417,2024-06-23,2436.17
1314,319,2025-07-05,1347.93
1315,801,2024-10-04,1472.3
1316,136,2025-12-13,785.77
1317,896,2025-08-17,1828.95
1318,489,2025-02-20,158.9
1319,177,2025-09-08,2312.7
1320,238,2025-12-05,1141.63
1321,113,2025-06-14,783.59
1322,360,2024-04-28,311.82
1323,282,2024-11-07,1758.23
1324,336,2024-11-17,1248.59
1325,711,2024-10-16,1314.67
1326,531,2025-01-22,429.9
1327,260,2024-04-21,1878.19
1328,551,2025-12-25,1836.35
1329,242,2025-12-25,1932.0
1330,61,2024-10-09,847.5
1331,880,2024-11-01,690.87
1332,131,2025-08-19,668.43
1333,1181,2026-01-22,1574.42
1334,1017,2024-07-31,1146.17
1335,738,2024-06-28,152.77
1336,1161,2025-10-26,429.7
1337,323,2025-02-09,648.96
1338,211,2024-09-19,2237.26
1339,237,2024-06-27,582.58
1340,1043,2025-07-15,21.38
1341,26,2024-09-18,622.71
1342,967,2024-08-07,919.48
1343,308,2025-03-06,459.72
1344,73,2024-11-26,1388.87
1345,859,2024-05-17,572.92
1346,509,2025-02-25,1049.4
1347,656,2025-05-07,689.08
1348,160,2025-01-01,1435.27
1349,245,2024-07-08,1262.57
1350,108,2025-06-14,460.67
1351,1057,2025-05-15,2453.81
1352,822,2026-03-13,186.28
1353,953,2024-04-26,2167.09
1354,637,2024-06-28,828.34
1355,1133,2025-08-02,1150.01
1356,756,2025-03-19,513.67
1357,1155,2025-10-24,1964.5
1358,497,2025-09-05,1167.86
1359,1011,2025-06-21,2494.5
1360,401,2024-07-19,1835.17
1361,1120,2025-07-10,1904.8
1362,503,2025-07-28,389.16
1363,840,2025-03-22,74.42
1364,1110,2024-12-31,875.86
1365,20,2024-12-03,2378.21
1366,3,2026-03-26,1900.94
1367,771,2024-11-03,2124.78
1368,630,2025-09-19,273.31
1369,1086,2024-04-30,2458.04
1370,860,2024-11-05,1237.69
1371,123,2024-04-21,2431.81
1372,292,2026-03-17,1783.46
1373,191,2025-12-10,124.09
1374,475,2025-10-31,2244.76
1375,1065,2025-11-04,1041.45
1376,763,2025-03-25,1154.27
1377,174,2026-01-27,1458.22
1378,1036,2024-07-28,346.78
1379,808,2025-12-31,200.95
1380,1163,2026-03-02,169.77
1381,268,2025-08-13,603.38
1382,535,2025-05-10,2129.52
1383,805,2024-06-05,1756.3
1384,669,2026-02-23,805.37
1385,557,2024-07-12,595.52
1386,416,2025-02-22,353.24
1387,1198,2025-06-13,285.8
1388,217,2025-11-01,423.47
1389,955,2025-03-04,795.37
1390,248,2024-08-17,1346.77
1391,426,2024-07-28,1138.01
1392,949,2025-10-26,673.54
1393,246,2024-11-22,239.7
1394,624,2024-12-25,2068.57
1395,83,2025-07-21,549.33
1396,672,2024-07-29,383.58
1397,509,2024-06-22,2421.47
1398,812,2025-10-17,1290.95
1399,613,2026-02-11,661.51
1400,357,2024-08-13,92.24
1401,829,2025-03-22,2138.68
1402,1139,2025-12-08,1873.97
1403,512,2024-09-23,250.39
1404,209,2024-06-12,2012.68
1405,287,2024-10-18,316.81
1406,127,2025-12-21,2078.48
1407,456,2025-06-01,339.83
1408,821,2024-08-10,940.02
1409,173,2026-03-31,1462.07
1410,531,2025-02-17,2294.81
1411,154,2026-02-09,69.17
1412,133,2026-01-27,506.41
1413,909,2024-06-28,2026.11
1414,189,2025-04-22,2264.12
1415,680,2025-12-31,319.48
1416,945,2025-06-19,140.83
1417,1176,2025-04-13,1091.39
1418,809,2024-05-03,1247.87
1419,784,2024-04-19,1712.78
1420,354,2024-08-13,894.55
1421,384,2025-06-16,698.33
1422,914,2026-03-03,2210.31
1423,71,2025-01-08,1541.05
1424,504,2024-08-01,1623.49
1425,1022,2025-03-20,1038.8
1426,1128,2024-05-31,1205.39
1427,180,2024-04-29,710.24
1428,282,2025-03-08,1056.8
1429,1077,2026-02-14,634.13
1430,1114,2025-07-13,1990.19
1431,784,2025-11-18,1958.06
1432,736,2026-01-12,1207.02
1433,993,2024-10-11,869.92
1434,1159,2026-03-27,1263.45
1435,796,2024-04-12,687.03
1436,54,2024-10-10,807.41
1437,449,2025-02-16,87.82
1438,576,2024-08-16,160.6
1439,967,2025-07-22,1330.64
1440,1197,2025-09-15,2499.02
1441,327,2026-01-21,263.83
1442,494,2025-11-12,677.32
1443,115,2024-09-10,1913.66
1444,450,2024-10-05,1445.59
1445,796,2025-12-16,896.69
1446,356,2025-01-29,452.61
1447,652,2024-06-28,2018.43
1448,735,2025-08-28,2286.24
1449,58,2025-12-07,1763.08
1450,721,2024-07-06,2369.68
1451,1155,2026-01-23,368.12
1452,386,2024-09-25,2094.19
1453,1009,2024-10-28,1362.18
1454,360,2024-10-03,1233.73
1455,185,2024-05-21,154.58
1456,449,2024-10-09,64.52
1457,979,2025-11-22,16.7
1458,413,2026-02-16,2019.02
1459,698,2025-04-28,1796.59
1460,663,2025-05-01,163.0
1461,303,2025-09-13,1472.72
1462,291,2024-09-13,1939.3
1463,1078,2024-05-20,2153.76
1464,149,2026-01-18,943.37
1465,811,2025-11-14,1471.25
1466,690,2024-06-30,764.89
1467,280,2025-04-25,2440.01
1468,895,2024-07-12,1982.73
1469,998,2025-04-03,1628.21
1470,357,2024-04-07,1772.35
1471,1151,2025-12-20,1738.5
1472,731,2026-03-09,569.74
1473,360,2024-08-27,955.28
1474,604,2025-01-31,331.46
1475,4,2024-10-25,2372.74
1476,1174,2024-04-16,988.13
1477,1163,2025-04-10,95.47
1478,652,2026-03-06,2303.78
1479,453,2025-08-09,1604.52
1480,214,2024-08-30,2342.67
1481,289,2024-09-07,837.95
1482,160,2025-08-02,606.42
1483,655,2025-03-03,432.2
1484,182,2024-06-24,2056.83
1485,688,2025-06-11,1124.88
1486,544,2025-10-20,536.07
1487,139,2024-11-06,885.95
1488,222,2024-07-25,1805.23
1489,99,2024-10-14,974.05
1490,860,2024-11-08,2423.22
1491,848,2024-07-06,1240.31
1492,776,2025-01-31,887.81
1493,769,2025-09-24,267.05
1494,982,2025-08-04,1974.99
1495,1184,2024-06-10,1632.66
1496,462,2025-10-05,419.2
1497,151,2025-01-30,2001.0
1498,69,2025-10-30,747.85
1499,653,2025-03-27,663.9
1500,215,2024-12-24,199.39
1501,349,2024-07-16,2221.51
1502,330,2024-09-28,1833.98
1503,1121,2024-05-15,2355.46
1504,191,2025-12-22,854.81
1505,989,2025-02-03,1765.69
1506,884,2025-07-05,2356.97
1507,338,2024-05-30,1524.18
1508,890,2025-01-31,405.4
1509,208,2026-02-25,837.77
1510,390,2026-04-03,1032.06
1511,1135,2025-07-31,1809.26
1512,1107,2025-08-17,674.18
1513,577,2026-03-04,754.04
1514,197,2025-10-03,138.34
1515,1171,2025-01-12,1380.91
1516,1006,2026-01-15,396.67
1517,739,2024-05-09,24.48
1518,180,2025-09-03,746.96
1519,984,2025-04-21,511.19
1520,53,2025-04-29,529.28
1521,598,2026-02-06,2442.99
1522,970,2025-01-03,2111.77
1523,632,2026-03-09,1965.42
1524,965,2024-09-08,1230.41
1525,543,2025-08-05,241.48
1526,1115,2025-11-12,978.0
1527,760,2024-11-11,2215.45
1528,757,2025-12-18,478.66
1529,92,2025-08-17,669.29
1530,953,2025-11-06,669.55
1531,551,2025-04-27,1417.15
1532,310,2024-09-15,1884.3
1533,199,2025-09-07,227.98
1534,705,2025-11-17,2023.33
1535,848,2025-04-22,2427.2
1536,466,2025-07-22,1390.7
1537,793,2025-12-28,2048.74
1538,858,2025-06-20,2414.58
1539,973,2024-11-07,1438.2
1540,483,2026-02-26,1198.51
1541,162,2025-04-14,996.09
1542,72,2024-04-11,1262.72
1543,1059,2026-03-07,2004.12
1544,302,2025-03-08,313.9
1545,920,2024-11-09,444.6
1546,343,2025-05-27,2430.83
1547,395,2025-11-11,328.57
1548,868,2025-05-02,209.75
1549,892,2024-11-27,516.77
1550,303,2024-12-01,2087.76
1551,529,2024-06-03,809.58
1552,138,2025-05-16,231.26
1553,1140,2025-02-11,1002.43
1554,668,2024-05-23,2143.71
1555,1065,2024-09-28,1153.52
1556,26,2024-09-17,1969.58
1557,1071,2025-04-02,1957.49
1558,231,2025-03-16,1044.89
1559,304,2024-05-06,1422.99
1560,1194,2024-07-03,1899.57
1561,206,2025-04-14,2313.45
1562,1153,2025-07-22,1952.17
1563,586,2025-05-05,2170.68
1564,705,2025-07-06,2196.57
1565,541,2026-03-24,966.86
1566,995,2025-01-31,1436.48
1567,969,2024-08-13,108.1
1568,565,2024-07-03,1016.39
1569,823,2025-10-08,111.37
1570,679,2025-09-30,1730.93
1571,101,2025-11-05,1868.19
1572,551,2025-12-13,2244.12
1573,42,2024-12-19,854.6
1574,621,2025-01-05,787.71
1575,1007,2025-11-22,2147.71
1576,202,2024-11-02,2431.65
1577,467,2024-07-06,348.95
1578,908,2024-12-26,1938.47
1579,658,2024-04-10,684.51
1580,854,2024-09-03,1518.37
1581,183,2025-08-04,482.02
1582,433,2025-03-24,2284.88
1583,834,2024-04-23,1856.25
1584,1058,2025-05-16,2169.96
1585,116,2024-08-03,1295.45
1586,326,2025-07-11,178.06
1587,1038,2025-12-29,1017.41
1588,1074,2025-10-18,2200.14
1589,60,2025-04-24,446.74
1590,412,2024-05-12,2094.89
1591,511,2024-07-08,97.18
1592,104,2025-11-07,2296.31
1593,408,2024-06-01,695.83
1594,951,2025-06-02,1270.24
1595,254,2025-05-28,1707.72
1596,496,2024-09-27,940.58
1597,914,2026-02-04,456.3
1598,972,2026-03-03,1473.4
1599,717,2025-10-17,870.46
1600,530,2024-06-21,1876.17
1601,186,2024-08-11,723.4
1602,792,2024-06-27,138.38
1603,1172,2025-07-20,1952.88
1604,439,2024-10-15,2144.92
1605,462,2024-07-14,1699.07
1606,552,2024-04-22,1634.19
1607,1052,2025-02-11,64.83
1608,19,2025-08-12,1193.13
1609,271,2024-06-12,1623.72
1610,18,2025-10-19,571.07
1611,626,2024-11-27,1786.16
1612,564,2025-11-28,1068.16
1613,772,2025-11-09,2131.19
1614,941,2024-07-07,641.22
1615,956,2024-10-04,765.83
1616,1067,2024-07-22,2063.41
1617,814,2024-08-28,1467.45
1618,16,2024-10-01,1286.11
1619,767,2025-08-12,1410.22
1620,579,2025-03-12,756.71
1621,222,2024-09-21,1212.12
1622,689,2024-10-20,2471.08
1623,666,2025-09-10,2155.81
1624,535,2025-09-10,1645.46
1625,612,2024-08-19,483.07
1626,1060,2024-06-01,1917.2
1627,117,2024-06-10,2016.49
1628,828,2025-06-07,1656.42
1629,287,2025-04-20,1807.39
1630,1019,2024-06-17,2493.71
1631,532,2025-11-13,2268.68
1632,829,2024-05-01,979.86
1633,73,2024-07-14,1463.81
1634,1172,2026-03-05,2042.8
1635,703,2025-09-26,1820.48
1636,456,2026-04-02,1720.5
1637,975,2025-08-27,2267.72
1638,735,2025-08-13,1275.68
1639,349,2024-06-30,2103.99
1640,1144,2025-12-25,465.12
1641,200,2025-12-28,1184.89
1642,530,2025-07-10,1817.09
1643,1145,2025-05-05,1910.85
1644,375,2025-02-03,2368.1
1645,688,2026-02-28,1641.27
1646,456,2025-01-03,897.88
1647,629,2024-05-06,1059.87
1648,679,2025-04-08,938.63
1649,1200,2025-03-04,745.72
1650,242,2024-12-03,1184.28
1651,1196,2025-07-01,1457.08
1652,146,2024-09-27,1188.47
1653,399,2025-11-05,1258.69
1654,782,2025-03-22,1331.65
1655,847,2024-06-06,149.34
1656,309,2025-09-05,356.35
1657,411,2024-10-17,866.53
1658,1167,2026-01-03,2233.72
1659,938,2024-12-08,370.91
1660,370,2025-08-22,1950.67
1661,999,2025-01-23,841.58
1662,363,2024-08-02,793.83
1663,119,2024-08-14,26.71
1664,561,2024-12-07,535.32
1665,346,2025-04-24,1447.05
1666,325,2025-06-08,1231.6
1667,181,2025-09-17,336.57
1668,889,2025-09-24,1589.22
1669,827,2025-11-29,1081.13
1670,978,2025-01-21,967.54
1671,78,2025-01-09,1341.45
1672,765,2025-01-01,2375.92
